=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: GOA"
"Common Name: Pacific cod,Pacific cod (adult),Pacific cod (juvenile)"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satifactory Gear Performance","Gear Performance Description","Gear Depth","Bottom Depth","Specimen ID","Biostratum","Species Code","Common Name","Scientific Name","Length (mm)","Sex","Weight (gm)","Age (years)","Maturity","Maturity Table","Gonad Weight","Specimen Subsample Method","Specimen Sample Type","Age Determination Method","AKFIN Load Date"
GOA,1990,320,31176,199001,83,22,53.92167,-165.54133,53.91886,-165.58664,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,83,10,21720,Pacific cod,Gadus macrocephalus,530,Male,1683,4,,,,2,3,6,29-SEP-21
GOA,1990,320,31176,199001,83,22,53.92167,-165.54133,53.91886,-165.58664,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,100,10,21720,Pacific cod,Gadus macrocephalus,680,Female,3402,5,,,,2,3,6,29-SEP-21
GOA,1990,320,31176,199001,83,22,53.92167,-165.54133,53.91886,-165.58664,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,104,10,21720,Pacific cod,Gadus macrocephalus,780,Female,5262,8,,,,2,3,6,29-SEP-21
GOA,1990,320,31184,199001,83,30,53.83617,-164.2975,53.81717,-164.327,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,133,11,21720,Pacific cod,Gadus macrocephalus,420,Male,830,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31184,199001,83,30,53.83617,-164.2975,53.81717,-164.327,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,145,11,21720,Pacific cod,Gadus macrocephalus,460,Female,1045,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31184,199001,83,30,53.83617,-164.2975,53.81717,-164.327,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,150,11,21720,Pacific cod,Gadus macrocephalus,410,Female,730,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,159,11,21720,Pacific cod,Gadus macrocephalus,340,Male,654,2,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,172,11,21720,Pacific cod,Gadus macrocephalus,880,Male,9166,8,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,180,11,21720,Pacific cod,Gadus macrocephalus,780,Female,6414,7,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,183,11,21720,Pacific cod,Gadus macrocephalus,380,Female,643,2,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,187,11,21720,Pacific cod,Gadus macrocephalus,850,Female,7791,9,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,188,11,21720,Pacific cod,Gadus macrocephalus,340,Female,461,2,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,191,11,21720,Pacific cod,Gadus macrocephalus,820,Female,6311,8,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,195,11,21720,Pacific cod,Gadus macrocephalus,960,Female,11156,10,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,197,11,21720,Pacific cod,Gadus macrocephalus,920,Female,8717,9,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,198,11,21720,Pacific cod,Gadus macrocephalus,1020,Female,14640,11,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,204,11,21720,Pacific cod,Gadus macrocephalus,840,Female,5308,8,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,208,11,21720,Pacific cod,Gadus macrocephalus,1050,Female,13917,9,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,213,11,21720,Pacific cod,Gadus macrocephalus,400,Female,778,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31192,199001,83,38,54.476,-163.82983,54.45245,-163.85094,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",88,88,221,11,21720,Pacific cod,Gadus macrocephalus,970,Female,12998,9,,,,2,3,6,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,461,31,21720,Pacific cod,Gadus macrocephalus,520,Female,1611,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,469,31,21720,Pacific cod,Gadus macrocephalus,480,Female,1284,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,473,31,21720,Pacific cod,Gadus macrocephalus,450,Female,818,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,480,31,21720,Pacific cod,Gadus macrocephalus,510,Female,1030,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,485,31,21720,Pacific cod,Gadus macrocephalus,470,Female,1100,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,491,31,21720,Pacific cod,Gadus macrocephalus,590,Male,2420,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,504,31,21720,Pacific cod,Gadus macrocephalus,470,Male,1154,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,507,31,21720,Pacific cod,Gadus macrocephalus,480,Male,1240,,,,,1,1,,29-SEP-21
GOA,1984,314,30467,198401,57,256,58.2685,-148.69917,58.276,-148.67017,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,172,516,31,21720,Pacific cod,Gadus macrocephalus,510,Male,1494,,,,,1,1,,29-SEP-21
GOA,1984,316,30546,198401,58,5,59.9065,-144.833,59.92567,-144.80183,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",218,218,4,22,21720,Pacific cod,Gadus macrocephalus,710,Female,4300,,,,,1,1,,29-SEP-21
GOA,1984,316,30546,198401,58,5,59.9065,-144.833,59.92567,-144.80183,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",218,218,21,22,21720,Pacific cod,Gadus macrocephalus,690,Female,3700,,,,,1,1,,29-SEP-21
GOA,1984,316,30546,198401,58,5,59.9065,-144.833,59.92567,-144.80183,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",218,218,31,22,21720,Pacific cod,Gadus macrocephalus,590,Male,2300,,,,,1,1,,29-SEP-21
GOA,1984,316,30546,198401,58,5,59.9065,-144.833,59.92567,-144.80183,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",218,218,32,22,21720,Pacific cod,Gadus macrocephalus,650,Male,3300,,,,,1,1,,29-SEP-21
GOA,1984,316,30546,198401,58,5,59.9065,-144.833,59.92567,-144.80183,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",218,218,43,22,21720,Pacific cod,Gadus macrocephalus,790,Male,4900,,,,,1,1,,29-SEP-21
GOA,1990,320,31332,199001,83,178,57.24283,-152.123,57.22467,-152.19533,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",77,77,332,31,21720,Pacific cod,Gadus macrocephalus,450,Female,968,3,,,,2,1,6,29-SEP-21
GOA,1990,320,31332,199001,83,178,57.24283,-152.123,57.22467,-152.19533,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",77,77,334,31,21720,Pacific cod,Gadus macrocephalus,610,Female,2318,5,,,,2,1,6,29-SEP-21
GOA,1990,320,31332,199001,83,178,57.24283,-152.123,57.22467,-152.19533,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",77,77,347,31,21720,Pacific cod,Gadus macrocephalus,370,Female,592,2,,,,2,1,6,29-SEP-21
GOA,1990,320,31342,199001,83,188,58.22167,-153.339,58.24883,-153.30533,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",218,218,359,132,21720,Pacific cod,Gadus macrocephalus,620,Female,2800,5,,,,2,1,6,29-SEP-21
GOA,1990,320,31342,199001,83,188,58.22167,-153.339,58.24883,-153.30533,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",218,218,361,132,21720,Pacific cod,Gadus macrocephalus,690,Female,4068,6,,,,2,1,6,29-SEP-21
GOA,1984,316,30556,198401,58,15,59.97533,-149.16317,59.9505,-149.15417,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",203,203,69,20,21720,Pacific cod,Gadus macrocephalus,580,Female,2450,,,,,1,1,,29-SEP-21
GOA,1984,316,30556,198401,58,15,59.97533,-149.16317,59.9505,-149.15417,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",203,203,75,20,21720,Pacific cod,Gadus macrocephalus,680,Female,3650,,,,,1,1,,29-SEP-21
GOA,1984,316,30573,198401,58,32,59.49383,-149.474,59.51467,-149.44717,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",123,123,89,19,21720,Pacific cod,Gadus macrocephalus,470,Male,1150,,,,,1,1,,29-SEP-21
GOA,1984,316,30573,198401,58,32,59.49383,-149.474,59.51467,-149.44717,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",123,123,91,19,21720,Pacific cod,Gadus macrocephalus,500,Male,1250,,,,,1,1,,29-SEP-21
GOA,1984,316,30573,198401,58,32,59.49383,-149.474,59.51467,-149.44717,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",123,123,105,19,21720,Pacific cod,Gadus macrocephalus,450,Female,1150,,,,,1,1,,29-SEP-21
GOA,1984,316,30573,198401,58,32,59.49383,-149.474,59.51467,-149.44717,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",123,123,108,19,21720,Pacific cod,Gadus macrocephalus,500,Female,1300,,,,,1,1,,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,1,10,21720,Pacific cod,Gadus macrocephalus,340,Male,413,2,,,,1,1,6,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,2,10,21720,Pacific cod,Gadus macrocephalus,430,Male,803,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,25,10,21720,Pacific cod,Gadus macrocephalus,420,Male,779,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,33,10,21720,Pacific cod,Gadus macrocephalus,380,Female,602,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,42,10,21720,Pacific cod,Gadus macrocephalus,600,Female,2303,5,,,,1,1,6,29-SEP-21
GOA,1987,318,30885,198701,66,11,54.3335,-165.362,54.3465,-165.40417,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",80,80,47,10,21720,Pacific cod,Gadus macrocephalus,360,Female,536,2,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,64,11,21720,Pacific cod,Gadus macrocephalus,180,Female,,1,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,69,11,21720,Pacific cod,Gadus macrocephalus,190,Female,,1,,,,1,1,3,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,72,11,21720,Pacific cod,Gadus macrocephalus,200,Female,,1,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,77,11,21720,Pacific cod,Gadus macrocephalus,420,Female,,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,78,11,21720,Pacific cod,Gadus macrocephalus,470,Female,,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,104,11,21720,Pacific cod,Gadus macrocephalus,430,Male,,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,105,11,21720,Pacific cod,Gadus macrocephalus,440,Male,,3,,,,1,1,6,29-SEP-21
GOA,1987,318,30889,198701,66,15,54.41383,-164.32417,54.38683,-164.3065,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,111,11,21720,Pacific cod,Gadus macrocephalus,330,Male,,2,,,,1,1,6,29-SEP-21
GOA,1990,320,31234,199001,83,80,55.05867,-158.13067,55.08183,-158.15217,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",124,124,224,120,21720,Pacific cod,Gadus macrocephalus,630,Female,,5,,,,2,1,6,29-SEP-21
GOA,1990,320,31234,199001,83,80,55.05867,-158.13067,55.08183,-158.15217,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",124,124,225,120,21720,Pacific cod,Gadus macrocephalus,490,Female,,3,,,,2,1,6,29-SEP-21
GOA,1990,320,31234,199001,83,80,55.05867,-158.13067,55.08183,-158.15217,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",124,124,230,120,21720,Pacific cod,Gadus macrocephalus,590,Female,,5,,,,2,1,6,29-SEP-21
GOA,1984,316,30606,198401,58,65,58.2165,-151.3585,58.19183,-151.36017,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",172,172,116,14,21720,Pacific cod,Gadus macrocephalus,610,Female,2850,,,,,1,1,,29-SEP-21
GOA,1984,316,30606,198401,58,65,58.2165,-151.3585,58.19183,-151.36017,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",172,172,125,14,21720,Pacific cod,Gadus macrocephalus,680,Male,4500,,,,,1,1,,29-SEP-21
GOA,1984,316,30606,198401,58,65,58.2165,-151.3585,58.19183,-151.36017,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",172,172,129,14,21720,Pacific cod,Gadus macrocephalus,610,Male,2850,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,141,14,21720,Pacific cod,Gadus macrocephalus,550,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,151,14,21720,Pacific cod,Gadus macrocephalus,470,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,175,14,21720,Pacific cod,Gadus macrocephalus,480,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,179,14,21720,Pacific cod,Gadus macrocephalus,570,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,180,14,21720,Pacific cod,Gadus macrocephalus,520,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,181,14,21720,Pacific cod,Gadus macrocephalus,540,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,182,14,21720,Pacific cod,Gadus macrocephalus,500,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,186,14,21720,Pacific cod,Gadus macrocephalus,540,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,189,14,21720,Pacific cod,Gadus macrocephalus,480,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,190,14,21720,Pacific cod,Gadus macrocephalus,480,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30634,198401,58,93,56.615,-152.5485,56.6395,-152.543,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",130,130,210,14,21720,Pacific cod,Gadus macrocephalus,490,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30644,198401,58,103,56.55383,-155.41717,56.54717,-155.46117,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",68,68,219,11,21720,Pacific cod,Gadus macrocephalus,550,Male,1687,,,,,1,1,,29-SEP-21
GOA,1984,316,30644,198401,58,103,56.55383,-155.41717,56.54717,-155.46117,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",68,68,222,11,21720,Pacific cod,Gadus macrocephalus,530,Male,1579,,,,,1,1,,29-SEP-21
GOA,1984,316,30644,198401,58,103,56.55383,-155.41717,56.54717,-155.46117,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",68,68,238,11,21720,Pacific cod,Gadus macrocephalus,540,Female,1630,,,,,1,1,,29-SEP-21
GOA,1984,316,30644,198401,58,103,56.55383,-155.41717,56.54717,-155.46117,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",68,68,240,11,21720,Pacific cod,Gadus macrocephalus,320,Female,321,,,,,1,1,,29-SEP-21
GOA,1984,316,30644,198401,58,103,56.55383,-155.41717,56.54717,-155.46117,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",68,68,242,11,21720,Pacific cod,Gadus macrocephalus,540,Female,1930,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,259,11,21720,Pacific cod,Gadus macrocephalus,440,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,281,11,21720,Pacific cod,Gadus macrocephalus,590,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,282,11,21720,Pacific cod,Gadus macrocephalus,330,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,284,11,21720,Pacific cod,Gadus macrocephalus,580,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,289,11,21720,Pacific cod,Gadus macrocephalus,550,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,290,11,21720,Pacific cod,Gadus macrocephalus,440,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,292,11,21720,Pacific cod,Gadus macrocephalus,410,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,294,11,21720,Pacific cod,Gadus macrocephalus,580,Male,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,312,11,21720,Pacific cod,Gadus macrocephalus,540,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,315,11,21720,Pacific cod,Gadus macrocephalus,710,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,316,11,21720,Pacific cod,Gadus macrocephalus,490,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,344,11,21720,Pacific cod,Gadus macrocephalus,430,Female,,,,,,1,1,,29-SEP-21
GOA,1984,316,30650,198401,58,109,55.77617,-155.976,55.7525,-155.9545,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",106,106,347,11,21720,Pacific cod,Gadus macrocephalus,860,Female,,,,,,1,1,,29-SEP-21
